target_url,branch,agency,bureau,base_domain_pulse,source_list_federal_domains,source_list_pulse,source_list_dap,source_list_omb_idea,source_list_eotw,source_list_usagov,source_list_gov_man,source_list_uscourts,source_list_oira,source_list_mil_1,source_list_mil_2,omb_idea_public,base_domain,top_level_domain
gateway.nesdis.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,false,noaa.gov,gov
gc.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
gcld.nmfs.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,true,noaa.gov,gov
geo-ide.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
geodesy.noaa.gov,,,,noaa.gov,false,true,false,true,true,false,false,false,false,false,false,true,noaa.gov,gov
geonetcastamericas.noaa.gov,,,,noaa.gov,false,true,true,false,false,false,false,false,false,false,false,,noaa.gov,gov
gfdl.noaa.gov,,,,noaa.gov,false,true,false,true,true,false,false,false,false,false,false,true,noaa.gov,gov
ghrsst.nodc.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
gis.charttools.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,false,noaa.gov,gov
gis.ncdc.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
gis.ngdc.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
gis.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
gisc-washington.ncep.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
gissupport.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,false,noaa.gov,gov
gitlab.afsc.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
gitlab.nos.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
glerl.noaa.gov,,,,noaa.gov,false,true,true,true,true,false,false,false,false,false,false,true,noaa.gov,gov
gnome-dev.orr.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
gnome.orr.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,true,noaa.gov,gov
go-essp.gfdl.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
goes-r.noaa.gov,,,,noaa.gov,false,true,true,true,false,false,false,false,false,false,false,true,noaa.gov,gov
goes.noaa.gov,,,,noaa.gov,false,true,true,false,false,false,false,false,false,false,false,,noaa.gov,gov
goesrtest.woc.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
gomex.erma.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
government-shutdown.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,false,noaa.gov,gov
governmentshutdown.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
gprvc-cbu.espc.nesdis.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
gprvc-it.espc.nesdis.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
gprvc-ops.espc.nesdis.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
gps.woc.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
grantsonline.rdc.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,false,noaa.gov,gov
grantsonlinetest.rdc.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,false,noaa.gov,gov
grantsonlinetraining.rdc.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,false,noaa.gov,gov
gravite-vpn.jpss.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
graysreef.noaa.gov,,,,noaa.gov,false,true,true,true,false,false,false,false,false,false,false,true,noaa.gov,gov
greateratlantic.fisheries.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
greatlakes-mdc.diver.orr.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,true,noaa.gov,gov
grunt.sefsc.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
gulfatlas.noaa.gov,,,,noaa.gov,false,true,true,true,false,false,false,false,false,false,false,true,noaa.gov,gov
gulfofmexico-mdc.diver.orr.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,true,noaa.gov,gov
gulfofmexico.marinedebris.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
gulfspill-staging.woc.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
gulfspillrestoration.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,true,noaa.gov,gov
habitat.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
habitat.woc.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
habitatblueprint.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
habsos.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,true,noaa.gov,gov
hads.ncep.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,true,noaa.gov,gov
hadsqa.ncep.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,true,noaa.gov,gov
hawaiihumpbackwhale.noaa.gov,,,,noaa.gov,false,true,true,true,false,false,false,false,false,false,false,true,noaa.gov,gov
hdsc.nws.noaa.gov,,,,noaa.gov,false,true,false,true,true,false,false,false,false,false,false,true,noaa.gov,gov
helpdesk.gfdl.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,false,noaa.gov,gov
helpdesk.rdhpcs.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
hermes.nesdis-hq.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
hfradar.ndbc.noaa.gov,,,,noaa.gov,false,true,true,true,false,false,false,false,false,false,false,true,noaa.gov,gov
hibase.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,false,noaa.gov,gov
historicalcharts.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,true,noaa.gov,gov
history.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
hiwpp.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
hmselectronicmonitoring.fisheries.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,false,noaa.gov,gov
hmspermits.noaa.gov,,,,noaa.gov,false,true,true,true,false,false,false,false,false,false,false,true,noaa.gov,gov
hmt.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,true,noaa.gov,gov
home.habitat.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
homelandsecurity.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
hoovernam.atdd.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,false,noaa.gov,gov
hotine.ngs.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
hpc-status.rdhpcs.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
hpcc.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
hq.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
hub.oar.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,false,noaa.gov,gov
hwp-viz.gsd.esrl.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,false,noaa.gov,gov
hwrf-rt.gsd.esrl.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
hwt.nssl.noaa.gov,,,,noaa.gov,false,true,true,true,true,false,false,false,false,false,false,true,noaa.gov,gov
hydrology.nws.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,false,noaa.gov,gov
hysplit.ncep.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
hysplit.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
hysplitbbs.arl.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,true,noaa.gov,gov
icoads.noaa.gov,,,,noaa.gov,false,true,true,true,true,false,false,false,false,false,false,true,noaa.gov,gov
idahonam.atdd.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,true,noaa.gov,gov
idp.bldc.nwave.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,false,noaa.gov,gov
idp.boul.nwave.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,false,noaa.gov,gov
idp.ctc.nwave.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,false,noaa.gov,gov
idp.nwave.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,false,noaa.gov,gov
idpgis.ncep.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
igulf.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
imagery.chs.coast.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,false,noaa.gov,gov
imagery.coast.noaa.gov,,,,noaa.gov,false,true,true,true,false,false,false,false,false,false,false,false,noaa.gov,gov
imagery.qa.coast.noaa.gov,,,,noaa.gov,false,true,true,true,false,false,false,false,false,false,false,false,noaa.gov,gov
imagery1.chs.coast.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,false,noaa.gov,gov
imagery1.coast.noaa.gov,,,,noaa.gov,false,true,true,true,false,false,false,false,false,false,false,false,noaa.gov,gov
imagery1.qa.coast.noaa.gov,,,,noaa.gov,false,true,true,true,false,false,false,false,false,false,false,false,noaa.gov,gov
imagery2.chs.coast.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,false,noaa.gov,gov
imagery2.coast.noaa.gov,,,,noaa.gov,false,true,true,true,false,false,false,false,false,false,false,false,noaa.gov,gov
imagery2.qa.coast.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,false,noaa.gov,gov
incidenthistory.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,false,noaa.gov,gov
incidentnews.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,true,noaa.gov,gov
inet.coast.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,false,noaa.gov,gov
inetqa.coast.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
infolist.nws.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
inport.nmfs.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
inport.st-test.nmfs.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
inside.omao.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
integratedecosystemassessment.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,true,noaa.gov,gov
international.noaa.gov,,,,noaa.gov,false,true,false,false,true,false,false,false,false,false,false,,noaa.gov,gov
intra.nodc.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
intranet.nesdis.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
intranet.nssl.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
intranet.orr.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
inws.ncep.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,true,noaa.gov,gov
inwsqa.ncep.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,false,noaa.gov,gov
iocm.noaa.gov,,,,noaa.gov,false,true,true,true,true,false,false,false,false,false,false,true,noaa.gov,gov
ioos.noaa.gov,,,,noaa.gov,false,true,true,true,true,false,false,false,false,false,false,true,noaa.gov,gov
iris.ncep.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
irisqa.ncep.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
iuufishing.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,true,noaa.gov,gov
ivos.ndbc.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
jam.nesdis.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,false,noaa.gov,gov
jetadmin.rdhpcs.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
jetdocs.rdhpcs.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
jpss.noaa.gov,,,,noaa.gov,false,true,false,false,true,false,false,false,false,false,false,,noaa.gov,gov
jpssportal.nesdis.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
justware.rdc.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
justwaretest.rdc.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
kidsday.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
kvm-west0-nagios-mk.w4.wocvm.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
labtrain.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
lamp.mdl.nws.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,true,noaa.gov,gov
lb.nohrsc.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
lcdp.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
ldas.ncep.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
ldas3.ncep.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
legacy.esrl.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,false,noaa.gov,gov
legislative.noaa.gov,,,,noaa.gov,false,true,false,false,false,true,false,false,false,false,false,,noaa.gov,gov
lib.ncep.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
lib.nwfsc.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
library.noaa.gov,,,,noaa.gov,false,true,false,true,true,false,false,false,false,false,false,true,noaa.gov,gov
lightningsafety.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
list.woc.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,false,noaa.gov,gov
ls1-bcq.crh.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
ls1-vrh.arh.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
ls1-vuy.erh.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,false,noaa.gov,gov
lstsrv.ncep.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
m.cameochemicals.noaa.gov,,,,noaa.gov,false,true,true,true,false,false,false,false,false,false,false,true,noaa.gov,gov
madis-data.bldr.ncep.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,false,noaa.gov,gov
madis-data.cprk.ncep.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,false,noaa.gov,gov
madis-data.ncep.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,false,noaa.gov,gov
madis-research.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
madis.bldr.ncep.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
madis.cprk.ncep.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
madis.ncep.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,true,noaa.gov,gov
madis.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
mag.ncep.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,true,noaa.gov,gov
mag.nssl.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,false,noaa.gov,gov
mageval.ncep.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,true,noaa.gov,gov
magpara.ncep.noaa.gov,,,,noaa.gov,false,true,false,true,false,false,false,false,false,false,false,true,noaa.gov,gov
mailman.ngdc.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
manati.orbit.nesdis.noaa.gov,,,,noaa.gov,false,true,false,false,false,false,false,false,false,false,false,,noaa.gov,gov
manati.star.nesdis.noaa.gov,,,,noaa.gov,false,true,true,true,false,false,false,false,false,false,false,true,noaa.gov,gov
